시군구코드,업종코드,년도,업소일련번호,업종명,허가신고일,업소명,소재지도로명,소재지지번,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업구분,폐업사유,업태명,지상_부터,지상_까지,지하_부터,지하_까지,총층수,교육수료일자,모범음식점여부,급수시설,업소위치,종업원남,종업원여,급식소종류,평균급식인원수,최대급식인원수,1일급식인원수,일인당평균급식비,운영형태,영업장조리장면적(㎡),영업장객실면적(㎡),영업장무도장면적(㎡),영업장기타면적(㎡),업소내화장실면적(㎡),타업소공동화장실면적(㎡),영업장탈의실면적(㎡),영업장객석면적(㎡),작업장면적(㎡),검사실면적(㎡),진열(판매)대면적(㎡),창고(보관소)면적(㎡),허가(신고)번호,참고사항,조건부허가시작일,조건부허가종료일,조건부허가신고사유,신고조건,내외국인구분,국적
cgg_code,snt_cob_code,yy,upso_sno,snt_cob_nm,perm_nt_ymd,upso_nm,site_addr_rd,site_addr,trdp_area,upso_site_telno,bman_stdt,bup_nm,site_stdt,admdng_nm,dcb_ymd,dcb_gbn_nm,dcb_why,snt_uptae_nm,bdng_jisg_flr_num,bdng_jisg_flr_num2,bdng_under_flr_num,bdng_under_flr_num2,bdng_tot_flr_num,ed_fin_ymd,ge_eh_yn,grade_facil_gbn,site_loc_gbn,eip_man,eip_woman,ptsof_sort,ordtm_ptsof_avg,ordtm_ptsof_max,one_ptsof_stf,avg_food_amt,mng_gbn,trdp_area_jorijang,trdp_area_room,trdp_area_dance,trdp_area_etc,toil_area_upso,toil_etc_area_upso,trdp_area_dress_room,trdp_area_guest_seat,area_wrk,area_isp,trdp_disp_sil_ar,trdp_ware_depo_ar,perm_nt_no,rfn_item,cn_perm_stdt,cn_perm_enddt,cn_perm_nt_sayu,perm_nt_cn,kor_frgnr_gbn,ntn
3240000,102,2002,13231,유흥주점영업,20020219,7080학창시절,    ,서울특별시 강동구 길동  458번지 3호  ,4,143.36,  02 4765554  ,20020219,,20020219,길동,20060530,자진폐업,영업부진,룸살롱,,,,,,,비대상,,지상,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.36,0.00,0.00,,,3240000-102-2002-13231,,,,,,내국인,
3240000,102,2002,13421,유흥주점영업,20020423,정든노래유흥주점,    ,서울특별시 강동구 길동  414번지 4호  ,,  02 4843271  ,20020423,,20020423,길동,20110830,자진폐업,개인사정,룸살롱,0,0,1,1,4,20080325,비대상,상수도전용,지하,0,0,,,,,,,5.07,55.39,,2.88,,24.08,,49.17,0.00,0.00,,,3240000-102-2002-13421,,,,,,내국인,
3240000,102,2002,13534,유흥주점영업,20020605,체르니,    ,서울특별시 강동구 길동  413번지 13호  ,,  024743 317  ,20090202,,20020605,길동,20100901,행정처분,행정처분,룸살롱,2,2,0,0,3,20090626,비대상,상수도전용,지상,0,0,,,,,,,5.37,50.74,,,1.05,,4.89,26.04,0.00,0.00,,,3240000-102-2002-13534,,,,,,내국인,대한민국
3240000,102,2002,13544,유흥주점영업,20020702,굿데이노래주점,    ,서울특별시 강동구 길동  458번지 3호  ,157.33,              ,20070406,,20020702,길동,20100901,행정처분,행정처분,룸살롱,,,,,,20080325,비대상,,지상,,,,,,,,,10.19,105.12,0.00,0.00,0.00,11.10,4.21,37.81,0.00,0.00,,,3240000-102-2002-13544,,,,,,내국인,
3240000,102,2002,13547,유흥주점영업,20020726,클릭비지니스크럽,    ,서울특별시 강동구 길동  456번지 5호  2층,,              ,20030103,,20020726,길동,20040503,자진폐업,재건축,룸살롱,2,2,0,0,3,20020716,비대상,상수도전용,지상,0,0,,,,,,,10.50,99.44,,41.26,,,,,,,,,3240000-102-2002-13547,,,,,,내국인,
3240000,102,2002,13548,유흥주점영업,20020816,박하사탕,    ,서울특별시 강동구 길동  458번지 2호  ,,,20080324,,20020816,길동,20080519,자진폐업,용도변경,룸살롱,2,0,0,0,5,,비대상,상수도전용,지상,0,0,,,,,,,6.50,85.00,,31.40,,,,,,,,,3240000-102-2002-13548,,,,,,내국인,대한민국
3240000,102,2002,13552,유흥주점영업,20021119,전국노래자랑,    ,서울특별시 강동구 길동  458번지 3호  ,328.22,  02 4893848  ,20030106,,20021119,길동,20070531,자진폐업,영업부진,룸살롱,2,,0,,3,,비대상,상수도전용,지상,0,0,,,,,,,11.02,211.21,0.00,7.83,9.03,0.00,13.77,75.36,0.00,0.00,,,3240000-102-2002-13552,,,,,,내국인,
3240000,102,2003,00008,유흥주점영업,20031208,앵콜,    ,서울특별시 강동구 길동  413번지 13호  지층,81.36,  02 4835993  ,20080225,,20031208,길동,20100901,행정처분,행정처분,룸살롱,0,0,1,1,3,20080314,비대상,상수도전용,지하,1,2,,,,,,,5.25,53.97,0.00,19.14,3.00,0.00,0.00,0.00,0.00,0.00,,,3240000-102-2003-00008,,,,,,내국인,대한민국
3240000,102,2006,00004,유흥주점영업,20060221,천국주점,    ,서울특별시 강동구 길동  457번지 2호  지상2층,99.00,  02 4891282  ,20060221,,20060221,길동,20080403,자진폐업,영업부진,룸살롱,2,2,0,0,5,20060404,비대상,상수도전용,지하,2,2,,,,,,,10.00,48.02,0.00,40.98,0.00,30.00,0.00,0.00,0.00,0.00,,,3240000-102-2006-00004,,,,,,내국인,
3240000,102,2007,00002,유흥주점영업,20070528,러브러브노래주점,    ,서울특별시 강동구 길동  457번지 4호  2층,80.29,010*******,20070528,,20070528,길동,20070612,자진폐업,영업부진,룸살롱,5,5,1,1,6,,비대상,상수도전용,지상2층이상,0,0,,,,,,,2.32,60.41,0.00,9.24,5.12,0.00,3.20,0.00,0.00,0.00,,,3240000-102-2007-00002,,,,,,내국인,
3240000,102,2007,00004,유흥주점영업,20070703,노래자랑유흥,    ,서울특별시 강동구 길동  458번지 3호  ,,,20070703,,20070703,길동,20120531,자진폐업,영업부진,룸살롱,2,2,,,,20080325,비대상,상수도전용,지상,,,,,,,,,16.50,114.93,,23.12,11.25,,,,,,,,3240000-102-2007-00004,,,,,,내국인,
3240000,102,2007,00006,유흥주점영업,20070713,몽몽노래클럽,    ,서울특별시 강동구 길동  449번지 1호  ,,010*******,20090803,,20070716,길동,20110418,자진폐업,영업부진,기타,3,3,,,4,20090925,비대상,상수도전용,지상,,,,,,,,,9.00,96.00,,,,6.00,,43.60,,,,,3240000-102-2007-00006,,,,,,내국인,대한민국
3240000,102,2007,00007,유흥주점영업,20070719,비타민,    ,서울특별시 강동구 길동  459번지 3호  3층,,010*******,20070719,,20070719,길동,20080201,자진폐업,건물철거,룸살롱,3,3,,,,,비대상,상수도전용,지상,,,,,,,,,10.40,150.00,,79.94,15.00,,,,,,,,3240000-102-2007-00007,,,,,,내국인,
3240000,102,2008,00002,유흥주점영업,20080215,신다르크,    ,서울특별시 강동구 길동  457번지 1호  1층,,02  474 7725  ,20080214,,20080214,길동,20120628,자진폐업,재건축,룸살롱,1,1,,,,20080314,비대상,상수도전용,지상,,,,,,,,,13.36,77.22,,66.10,8.68,,,,,,,,3240000-102-2008-00002,,,,,,내국인,
3240000,102,2010,00004,유흥주점영업,20100317,세븐틴,    ,서울특별시 강동구 길동  415번지 15호  2층,,024742420     ,20100317,,20100317,길동,20110915,자진폐업,재건축,룸살롱,2,2,,,2,20100423,비대상,상수도전용,지상,1,2,,,,,,,8.00,43.00,,62.00,7.00,,,,,,,,3240000-102-2010-00004,,,,,,내국인,대한민국
3240000,102,2010,00005,유흥주점영업,20100322,매드맨스,    ,서울특별시 강동구 길동  415번지 15호  2층,,010*******,20100322,,20100322,길동,20110915,자진폐업,재건축,룸살롱,2,2,,,2,20100423,비대상,상수도전용,지상,1,2,,,,,,,8.00,46.25,,15.05,,7.22,,,,,,,3240000-102-2010-00005,,,,,,내국인,대한민국
3240000,102,2011,00004,유흥주점영업,20110303,러쉬노래주점,    ,서울특별시 강동구 길동  415번지 16호  지하,,02   4844159  ,20110303,,20110303,길동,20121206,행정처분,행정처분,룸살롱,,,,,,,비대상,,지하,,,,,,,,,3.00,39.68,,12.24,,1.20,,,,,,,3240000-102-2011-00004,,,,,,내국인,대한민국
3240000,102,1972,05566,유흥주점영업,19721023,테크노노래주점,    ,서울특별시 강동구 천호동  550번지 4호  .5.6,,  02 4860725  ,20020530,,20020530,천호제3동,20081201,행정처분,행정처분,스텐드바,0,0,1,1,2,,비대상,상수도전용,지하,0,0,,,,,,,6.89,,,8.40,4.80,,6.00,138.23,,,,,3240000-102-1972-05566,,,,,,내국인,대한민국
3240000,102,1983,05584,유흥주점영업,19830908,G세븐클럽,    ,서울특별시 강동구 천호동  451번지 0호  ,670.06,  02   00000  ,19981014,,19981014,천호제3동,19991016,행정처분,,고고(디스코)클럽,,,,,,,비대상,상수도전용,,18,2,,,,,,,23.12,165.03,49.00,74.97,36.79,0.00,15.98,305.17,0.00,0.00,,,3240000-102-1983-05584,,,,,,내국인,
3240000,102,1984,05551,유흥주점영업,19840328,써니,    ,서울특별시 강동구 천호동  163번지 8호  ,17.34,  0204858062  ,19981219,,19840328,천호제3동,19910809,행정처분,허가취소,비어(바)살롱,,,,,,,비대상,상수도전용,,1,1,,,,,,,1.36,12.88,0.00,0.00,3.10,0.00,0.00,0.00,0.00,0.00,,,3240000-102-1984-05551,,,,,,내국인,
3240000,102,1984,05553,유흥주점영업,19840329,황제,    ,서울특별시 강동구 천호동  163번지 8호  ,26.60,  0204766902  ,19921228,,19921228,천호제3동,19910809,행정처분,,비어(바)살롱,,,,,,,비대상,상수도전용,,1,1,,,,,,,5.02,17.08,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,,,3240000-102-1984-05553,,,,,,내국인,
3240000,102,1985,10806,유흥주점영업,19850322,신세계회관,    ,서울특별시 강동구 천호동  452번지 3호  ,475.39,  02 4753421  ,20061124,,20020215,천호제3동,20080328,자진폐업,영업부진,카바레,,,,,,,비대상,,지하,,,,,,,,,11.78,0.00,172.01,26.24,20.91,0.00,5.20,239.25,0.00,0.00,,,3240000-102-1985-10806,,,,,,내국인,
3240000,102,1986,05586,유흥주점영업,19860604,스타,    ,서울특별시 강동구 천호동  453번지 10호  ,386.42,  02          ,20051007,,19980317,천호제3동,20120312,자진폐업,업장건물매매 및 영업부진,고고(디스코)클럽,,,,,,20051220,비대상,,지하,,,,,,,,,33.74,13.00,33.32,16.80,20.52,0.00,10.08,258.96,0.00,0.00,,,3240000-102-1986-05586,,,,,,내국인,
3240000,102,1988,05583,유흥주점영업,19880714,쇼2,    ,서울특별시 강동구 천호동  453번지 14호  ,471.93,  0204887711  ,19921124,,19921124,천호제3동,19930524,행정처분,,고고(디스코)클럽,,,,,,,비대상,상수도전용,,13,1,,,,,,,15.46,0.00,38.48,49.80,25.55,0.00,14.85,327.79,0.00,0.00,,,3240000-102-1988-05583,,,,,,내국인,
3240000,102,1988,05587,유흥주점영업,19881029,엠티디스코나이트,    ,서울특별시 강동구 천호동  419번지 3호  ,517.09,  02 4836900  ,19970424,,19970424,천호제3동,19970422,자진폐업,,고고(디스코)클럽,,,,,,,비대상,상수도전용,,5,27,,,,,,,18.30,24.33,0.00,87.80,18.92,0.00,5.25,362.49,0.00,0.00,,,3240000-102-1988-05587,,,,,,내국인,
3240000,102,1999,10632,유흥주점영업,19990529,태양,    ,서울특별시 강동구 천호동  451번지 0호  ,279.93,  02          ,19990529,,19990529,천호제3동,19990927,자진폐업,,카바레,,,,,,,비대상,상수도전용,,1,2,,,,,,,5.84,0.00,206.91,35.17,0.00,17.50,7.75,24.26,0.00,0.00,,,3240000-102-1999-10632,,,,,,내국인,
3240000,102,1999,11192,유흥주점영업,19991218,도우미노래마당주점,    ,서울특별시 강동구 천호동  449번지 49호  ,198.79,  02 7950298  ,20020114,,20020114,천호제3동,20041108,행정처분,행정처분,룸살롱,1,1,1,1,21,,비대상,상수도전용,,2,3,,,,,,,8.19,115.63,0.00,51.11,5.80,0.00,0.00,18.06,0.00,0.00,,,3240000-102-1999-11192,,,,,,내국인,
3240000,102,2000,11593,유흥주점영업,20000612,클럽아이,    ,서울특별시 강동구 천호동  453번지 14호  ,130.68,  02791-7335  ,20000612,,20000612,천호제3동,20070115,행정처분,행정처분,룸살롱,0,0,1,0,11,,비대상,상수도전용,지하,0,0,,,,,,,8.40,53.48,0.00,1.72,0.00,15.91,6.12,60.96,0.00,0.00,,,3240000-102-2000-11593,,,,,,내국인,
3240000,102,1980,05540,유흥주점영업,19800829,물레방아,    ,서울특별시 강동구 성내동  416번지 20호  ,108.77,  0204760954  ,19921226,,19921226,성내제3동,20000628,행정처분,,룸살롱,,,,,,,비대상,상수도전용,,0,0,,,,,,,6.08,64.33,0.00,0.00,2.85,0.00,3.78,31.73,0.00,0.00,,,3240000-102-1980-05540,,,,,,내국인,
3240000,102,1980,05514,유흥주점영업,19800126,로얄,    ,서울특별시 강동구 성내동  119번지 1호  ,118.60,  0201768800  ,19921124,,19921124,성내제2동,19941206,행정처분,,룸살롱,,,,,,,비대상,상수도전용,,1,1,,,,,,,16.00,0.00,0.00,0.00,8.10,0.00,6.00,88.50,0.00,0.00,,,3240000-102-1980-05514,,,,,,내국인,
3240000,102,1976,05609,유흥주점영업,19760811,강동월드컵,    ,서울특별시 강동구 천호동  425번지 5호  ,485.95,  02          ,19990323,,19990323,천호제2동,19990323,자진폐업,,카바레,,,,,,,비대상,상수도전용,,21,22,,,,,,,18.55,0.00,258.80,37.57,0.00,56.70,0.00,171.03,0.00,0.00,,,3240000-102-1976-05609,,,,,,내국인,
3240000,102,1979,05565,유흥주점영업,19790426,모나코룸크럽,    ,서울특별시 강동구 천호동  455번지 20호  ,313.50,  0204788835  ,19921228,,19921228,천호제2동,19911213,행정처분,,스텐드바,,,,,,,비대상,상수도전용,,3,1,,,,,,,51.00,0.00,0.00,4.62,12.32,0.00,8.25,237.31,0.00,0.00,,,3240000-102-1979-05565,,,,,,내국인,
3240000,102,1980,05519,유흥주점영업,19800905,홈런,    ,서울특별시 강동구 천호동  288번지 1호  ,128.64,  0201768800  ,19921228,,19921228,천호제2동,19920919,행정처분,,룸살롱,,,,,,,비대상,상수도전용,,0,0,,,,,,,6.80,0.00,0.00,1.76,0.00,9.00,5.52,114.56,0.00,0.00,,,3240000-102-1980-05519,,,,,,내국인,
3240000,102,1980,05521,유흥주점영업,19800908,대천,    ,서울특별시 강동구 천호동  432번지 11호  ,164.73,  02 4811406  ,20041129,,19971230,천호제2동,20050708,행정처분,행정처분,룸살롱,1,1,0,0,5,20050225,비대상,상수도전용,지상,2,1,,,,,,,4.56,51.80,0.00,33.13,9.52,0.00,0.00,65.72,0.00,0.00,,,3240000-102-1980-05521,,,,,,내국인,
3240000,102,1982,05585,유흥주점영업,19820726,서역기행,    ,서울특별시 강동구 천호동  425번지 5호  ,924.87,  02 4881091  ,19980806,,19980806,천호제2동,20031011,행정처분,영업정지중영업,카바레,0,0,0,0,0,,비대상,상수도전용,지하,0,0,,,,,,,64.00,186.15,0.00,49.32,36.86,36.86,7.02,581.52,0.00,0.00,,,3240000-102-1982-05585,,,,,,내국인,
3240000,102,1983,05582,유흥주점영업,19830329,카인호프나이트,    ,서울특별시 강동구 천호동  419번지 3호  ,778.90,  02 4846391  ,20010811,,20010811,천호제2동,20080722,행정처분,행정처분,고고(디스코)클럽,4,4,0,0,4,,비대상,상수도전용,지상,16,2,,,,,,,31.20,54.25,93.62,77.26,22.62,,8.61,491.34,,,,,3240000-102-1983-05582,,,,,,내국인,
3240000,102,1983,05607,유흥주점영업,19830329,동해회관,    ,서울특별시 강동구 천호동  427번지 3호  ,1003.20,  02 4843003  ,19961025,,19961025,천호제2동,20040303,자진폐업,재건축,카바레,0,0,2,2,4,,비대상,상수도전용,지하,0,0,,,,,,,55.20,82.00,206.63,122.80,31.20,0.00,22.94,482.43,0.00,0.00,,,3240000-102-1983-05607,,,,,,내국인,
3240000,102,1984,05543,유흥주점영업,19841219,둥근달,    ,서울특별시 강동구 천호동  425번지 5호  ,400.95,  02 4822525  ,19980922,,19980922,천호제2동,19980918,자진폐업,,스텐드바,,,,,,,비대상,상수도전용,,0,0,,,,,,,12.76,0.00,0.00,17.48,12.65,0.00,4.30,353.76,0.00,0.00,,,3240000-102-1984-05543,,,,,,내국인,
3240000,102,1984,05544,유흥주점영업,19840601,월드컵,    ,서울특별시 강동구 천호동  414번지 0호  ,161.82,  02 4762114  ,19981216,,19981216,천호제2동,19981214,,,스텐드바,,,,,,,비대상,상수도전용,,2,1,,,,,,,11.76,34.94,0.00,7.56,4.48,0.00,0.00,103.08,0.00,0.00,,,3240000-102-1984-05544,,,,,,내국인,
3240000,102,1984,05552,유흥주점영업,19840418,멀티,    ,서울특별시 강동구 천호동  427번지 29호  32,,  02          ,19980601,,19990325,천호제2동,20010205,자진폐업,,비어(바)살롱,1,1,0,0,1,,비대상,상수도전용,지상,0,0,,,,,,,2.40,85.52,,7.80,9.88,,,22.08,,,,,3240000-102-1984-05552,,,,,,내국인,
3240000,102,1984,05555,유흥주점영업,19841005,팽고팽고,    ,서울특별시 강동구 천호동  419번지 3호  ,715.16,  02 4780570  ,19980812,,19980812,천호제2동,20080421,행정처분,행정처분,비어(바)살롱,,,,,,,비대상,상수도전용,,2,1,,,,,,,27.30,30.60,95.58,80.90,18.92,,13.76,448.10,0.00,0.00,,,3240000-102-1984-05555,,,,,,내국인,
3240000,102,1984,05567,유흥주점영업,19840605,우진,    ,서울특별시 강동구 천호동  430번지 4호  ,150.00,  02          ,19980824,,19990512,천호제2동,19990512,자진폐업,,스텐드바,,,,,,,비대상,상수도전용,,1,1,,,,,,,19.64,48.13,0.00,16.64,1.69,0.00,0.00,63.90,0.00,0.00,,,3240000-102-1984-05567,,,,,,내국인,
3240000,102,1984,05608,유흥주점영업,19841110,메트로,    ,서울특별시 강동구 천호동  355번지 0호  ,1050.52,  02 4705959  ,20110308,,20011222,천호제2동,20120531,행정처분,행정처분,고고(디스코)클럽,5,5,,,,20090821,비대상,상수도전용,,27,16,,,,,,,66.88,155.95,115.92,189.46,46.48,0.00,39.49,436.34,0.00,0.00,,,3240000-102-1984-05608,,,,,,내국인,대한민국
3240000,102,1985,05533,유흥주점영업,19851207,샴푸나이트,    ,서울특별시 강동구 천호동  454번지 15호  ,733.78,  02 4760022  ,20070309,,20020108,천호제2동,20090526,자진폐업,영업부진,카바레,,,,,,20080325,비대상,,지하,,,,,,,,,23.20,25.76,92.82,88.58,34.80,0.00,7.28,461.34,0.00,0.00,,,3240000-102-1985-05533,,,,,,내국인,
3240000,102,1985,05535,유흥주점영업,19850313,돌고래,    ,서울특별시 강동구 천호동  416번지 9호  ,53.94,  0204750010  ,19930107,,19930107,천호제2동,19921103,자진폐업,,룸살롱,,,,,,,비대상,상수도전용,,0,0,,,,,,,8.28,12.00,0.00,0.00,4.10,0.00,6.00,23.56,0.00,0.00,,,3240000-102-1985-05535,,,,,,내국인,
3240000,102,1985,05554,유흥주점영업,19850112,파파,    ,서울특별시 강동구 천호동  455번지 20호  ,133.20,  0204775553  ,19921226,,19921226,천호제2동,19910523,자진폐업,,비어(바)살롱,,,,,,,비대상,상수도전용,,2,1,,,,,,,24.00,0.00,0.00,0.00,6.00,0.00,26.25,76.95,0.00,0.00,,,3240000-102-1985-05554,,,,,,내국인,
3240000,102,1985,05570,유흥주점영업,19850216,IMF(아이엠에프),    ,서울특별시 강동구 천호동  418번지 7호  417-8,9,105.77,  02 4782366  ,20030206,,20020425,천호제2동,20031128,자진폐업,건축물 멸실,룸살롱,0,0,1,1,3,,비대상,상수도전용,지하,2,2,,,,,,,10.54,27.84,0.00,3.78,0.00,4.80,6.40,57.21,0.00,0.00,,,3240000-102-1985-05570,,,,,,내국인,
3240000,102,1986,05562,유흥주점영업,19861015,유니버스호텔나이트,    ,서울특별시 강동구 천호동  454번지 2호  ,983.13,  0204708251  ,19921124,,19921124,천호제2동,19900601,행정처분,,관광호텔나이트(디스코),,,,,,,비대상,상수도전용,,29,2,,,,,,,45.27,0.00,60.16,71.34,23.40,0.00,61.00,721.96,0.00,0.00,,,3240000-102-1986-05562,,,,,,내국인,
3240000,102,1986,05572,유흥주점영업,19860131,극장식스텐드바몽몽,    ,서울특별시 강동구 천호동  420번지 6호  ,799.32,  0204730629  ,19921228,,19921228,천호제2동,19920919,행정처분,,스텐드바,,,,,,,비대상,상수도전용,,3,3,,,,,,,35.00,35.00,0.00,23.70,30.00,0.00,9.30,666.32,0.00,0.00,,,3240000-102-1986-05572,,,,,,내국인,
3240000,102,1986,05574,유흥주점영업,19860414,관광열차,    ,서울특별시 강동구 천호동  451번지 0호  ,284.12,  0204830072  ,19930823,,19930823,천호제2동,19930722,자진폐업,,스텐드바,,,,,,,비대상,상수도전용,,1,2,,,,,,,13.76,0.00,39.36,33.30,11.20,0.00,12.00,174.50,0.00,0.00,,,3240000-102-1986-05574,,,,,,내국인,
3240000,102,1986,05575,유흥주점영업,19860927,호텔목산스카이라운지,    ,서울특별시 강동구 천호동  454번지 1호  ,55.72,  0204886011  ,19930104,,19930104,천호제2동,19900601,행정처분,,스텐드바,,,,,,,비대상,상수도전용,,1,1,,,,,,,10.42,0.00,0.00,0.00,0.00,6.00,0.00,45.30,0.00,0.00,,,3240000-102-1986-05575,,,,,,내국인,
3240000,102,1987,05580,유흥주점영업,19870513,둥근달회관,    ,서울특별시 강동구 천호동  425번지 5호  ,1759.60,  02 4715006  ,20020102,,20020102,천호제2동,20030507,자진폐업,신고,카바레,2,2,0,0,3,,비대상,상수도전용,지상,34,11,,,,,,,74.00,346.17,94.06,102.71,66.45,,55.15,1021.06,0.00,0.00,,,3240000-102-1987-05580,,,,,,내국인,
3240000,102,1987,05589,유흥주점영업,19870615,동양회관,    ,서울특별시 강동구 천호동  425번지 5호  ,1735.16,  02 4761838  ,19980821,,19980821,천호제2동,20000731,행정처분,,고고(디스코)클럽,,,,,,,비대상,상수도전용,,8,1,,,,,,,52.80,231.53,171.00,227.34,29.40,0.00,74.65,948.44,0.00,0.00,,,3240000-102-1987-05589,,,,,,내국인,
3240000,102,1988,05545,유흥주점영업,19880421,스타스텐드바,    ,서울특별시 강동구 천호동  429번지 2호  ,483.61,  0204828627  ,19921228,,19921228,천호제2동,19920919,행정처분,,스텐드바,,,,,,,비대상,상수도전용,,1,2,,,,,,,34.32,0.00,32.00,5.88,5.88,0.00,18.48,387.05,0.00,0.00,,,3240000-102-1988-05545,,,,,,내국인,
3240000,102,1999,10883,유흥주점영업,19990906,태평양노래광장주점,    ,서울특별시 강동구 천호동  425번지 5호  ,717.75,  02 2263114  ,20020103,,20020103,천호제2동,20030530,자진폐업,신고,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,0,0,,,,,,,31.39,44.69,272.76,50.89,35.26,0.00,14.97,267.79,0.00,0.00,,,3240000-102-1999-10883,,,,,,내국인,
3240000,102,2000,11339,유흥주점영업,20000309,왕과비,    ,서울특별시 강동구 천호동  417번지 5호  5(1호),86.56,  02 4735000  ,20000309,,20000309,천호제2동,20070115,행정처분,행정처분,룸살롱,1,0,0,0,0,,비대상,,지상,0,0,,,,,,,3.60,48.55,0.00,30.42,3.99,0.00,0.00,0.00,0.00,0.00,,,3240000-102-2000-11339,,,,,,내국인,
3240000,102,2000,11781,유흥주점영업,20000825,G.쎄븐,    ,서울특별시 강동구 천호동  451번지 0호  ,635.00,  02 4832929  ,20040624,,20020130,천호제2동,20051111,자진폐업,영업부진,고고(디스코)클럽,0,0,1,0,5,20030919,비대상,상수도전용,지하,0,0,,,,,,,15.00,141.00,0.00,34.00,25.00,0.00,0.00,420.00,0.00,0.00,,,3240000-102-2000-11781,,,,,,내국인,
3240000,102,2000,11932,유흥주점영업,20001025,보물섬,    ,서울특별시 강동구 천호동  427번지 3호  ,132.24,  02 4859360  ,20010917,,20010917,천호제2동,20040221,자진폐업,재건축,룸살롱,0,0,1,1,3,,비대상,상수도전용,지하,2,5,,,,,,,11.72,55.17,0.00,2.79,0.00,28.80,0.00,62.56,0.00,0.00,,,3240000-102-2000-11932,,,,,,내국인,
3240000,102,2001,12435,유흥주점영업,20010510,뉴보보스-나인,    ,서울특별시 강동구 천호동  413번지 1호  지하1층,809.91,  02 4874447  ,20080204,,20020123,천호제2동,20090528,자진폐업,영업부진,고고(디스코)클럽,,,,,,20080418,비대상,,지하,,,,,,,,,28.43,124.18,0.00,0.00,91.83,0.00,0.00,565.47,,,,,3240000-102-2001-12435,,,,,,내국인,대한민국
3240000,102,2002,13540,유흥주점영업,20020605,밤과음악사이가요리믹스1,    ,서울특별시 강동구 천호동  416번지 15호  ,,  02 4852030  ,20120217,(주)지노,20020605,천호제2동,20120529,자진폐업,업종전환,룸살롱,0,0,1,1,4,,비대상,상수도전용,지하,0,0,,,,,,,4.51,57.44,,,2.79,,,24.85,0.00,0.00,,,3240000-102-2002-13540,,,,,,내국인,대한민국
3240000,102,2002,13546,유흥주점영업,20020726,아라비안관광나이트,    ,서울특별시 강동구 천호동  425번지 5호  ,,              ,20020315,,20020726,천호제2동,20030217,자진폐업,신고,카바레,0,0,0,0,0,,비대상,,,0,0,,,,,,,,,,,,,,,,,,,3240000-102-2002-13546,,,,,,내국인,
3240000,102,2002,13549,유흥주점영업,20020904,도우미 노래뱅크,    ,서울특별시 강동구 천호동  425번지 71호  ,141.24,  02 4771900  ,20021228,,20020904,천호제2동,20030731,자진폐업,신고,룸살롱,0,,1,,3,,비대상,상수도전용,지하,0,0,,,,,,,7.75,71.40,0.00,13.99,3.30,0.00,9.60,35.20,0.00,0.00,,,3240000-102-2002-13549,,,,,,내국인,
3240000,102,2004,00006,유흥주점영업,20041230,밤과음악사이가요리믹스2,    ,서울특별시 강동구 천호동  416번지 6호  ,70.31,  02 4787321  ,20120217,(주)지노,20041230,천호제2동,20130401,자진폐업,재건축,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,1,0,,,,,,,2.80,36.73,0.00,15.02,5.76,0.00,0.00,10.00,0.00,0.00,,,3240000-102-2004-00006,,,,,,내국인,대한민국
3240000,102,2006,00002,유흥주점영업,20060110,에스(S),    ,서울특별시 강동구 천호동  416번지 5호  지하 1층,82.19,              ,20120820,,20060110,천호제2동,20130912,자진폐업,영업부진,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,1,1,,,,,,,3.00,45.45,0.00,10.00,6.30,0.00,0.00,17.44,0.00,0.00,,,3240000-102-2006-00002,,,,,,내국인,대한민국
3240000,102,2008,00004,유흥주점영업,20080408,스타노래주점,    ,서울특별시 강동구 천호동  430번지 14호  지하1층,,011*******,20110920,,20080408,천호제2동,20130822,자진폐업,영업부진,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,7.68,80.76,,64.41,2.40,,,,,,,,3240000-102-2008-00004,,,,,,내국인,대한민국
3240000,102,2009,00006,유흥주점영업,20090720,캔디,    ,서울특별시 강동구 천호동  416번지 10호  ,,02  476 5585  ,20090720,,20090720,천호제2동,20091016,자진폐업,영업부진,룸살롱,,,1,1,8,,비대상,상수도전용,지하,,,,,,,,,6.30,160.50,,65.90,13.70,,,,,,,,3240000-102-2009-00006,,,,,신규,내국인,대한민국
3240000,102,1983,05524,유흥주점영업,19830316,티파니,    ,서울특별시 강동구 천호동  453번지 19호  ,296.12,  02          ,19981212,,19991007,천호제1동,19991007,자진폐업,,룸살롱,,,,,,,비대상,상수도전용,,0,0,,,,,,,27.71,35.75,0.00,15.60,0.00,24.00,5.76,211.30,0.00,0.00,,,3240000-102-1983-05524,,,,,,내국인,
